Data File Name,2100 expert_High Sensitivity DNA Assay_DE13804795_2019-10-10_19-27-39.xad
99.5,0.2227976
99.55,0.1045044
99.6,0.0214326
99.65,-0.0972827
99.7,-9.136595E-02
99.75,-0.1055618
99.8,-2.254627E-02
99.85,0.2063165
99.9,0.1155976
99.95,-0.1142642
100,-0.3348321
100.05,-0.2466584
100.1,-4.106112E-03
100.15,0.2066024
100.2,0.3402337
100.25,0.3068914
100.3,1.377162E-02
100.35,-0.1957672
100.4,-0.3089117
100.45,-0.2736378
100.5,8.450683E-02
100.55,0.6773196
100.6,0.8567824
100.65,0.620427
100.7,0.3455729
100.75,0.1296003
100.8,0.1070523
100.85,0.1326284
100.9,0.2182996
100.95,0.2351706
101,0.1488935
101.05,0.2437208
101.1,0.3491031
101.15,0.2804868
101.2,0.2210634
101.25,0.3040525
101.3,0.2835269
101.35,0.191204
101.4,0.1643595
101.45,0.1271378
101.5,-5.49042E-03
101.55,-6.763727E-02
101.6,-4.303661E-02
101.65,-8.427754E-03
101.7,-3.481098E-02
101.75,-0.103147
101.8,-6.027403E-02
101.85,-0.1317494
101.9,-6.023925E-02
101.95,6.633339E-02
102,0.1555735
102.05,0.2749375
102.1,0.2314765
102.15,0.2451807
102.2,0.2994404
102.25,0.4271675
102.3,0.4884067
102.35,0.4242384
102.4,0.3119709
102.45,0.1621052
102.5,0.1660303
102.55,0.1141796
102.6,0.1072874
102.65,0.1986945
102.7,0.2139782
102.75,0.1763742
102.8,0.1544514
102.85,0.2846551
102.9,0.2870334
102.95,0.257258
103,0.1422839
103.05,-0.1096212
103.1,-0.2115898
103.15,-0.1238566
103.2,9.838255E-02
103.25,0.1486432
103.3,8.690158E-02
103.35,1.277358E-02
103.4,-3.225225E-02
103.45,9.291463E-02
103.5,0.1089049
103.55,0.1398522
103.6,8.855749E-02
103.65,-0.1029498
103.7,-0.1546364
103.75,-6.668063E-02
103.8,0.0402666
103.85,4.658591E-02
103.9,0.1731465
103.95,8.053181E-02
104,8.102179E-03
104.05,-2.233001E-02
104.1,0.108282
104.15,0.1302142
104.2,0.1468665
104.25,0.208963
104.3,9.266352E-02
104.35,-6.163205E-02
104.4,-0.1326622
104.45,-7.670072E-02
104.5,-1.603021E-02
104.55,0.1302417
104.6,0.3070706
104.65,0.3301411
104.7,0.0863926
104.75,-0.2206144
104.8,-0.3018548
104.85,-0.1662254
104.9,0.1183688
104.95,0.3886731
105,0.5991673
105.05,0.3345104
105.1,0.1061369
105.15,-1.149137E-02
105.2,-0.2075852
105.25,-0.2138058
105.3,-7.592726E-02
105.35,0.1042419
105.4,1.182728E-02
105.45,-0.0609027
105.5,-4.659045E-02
105.55,-0.019348
105.6,0.2028998
105.65,0.4084137
105.7,0.4008349
105.75,0.2392104
105.8,-1.721442E-02
105.85,-7.336936E-02
105.9,-0.1797227
105.95,-7.101328E-02
106,0.17807
106.05,0.2632658
106.1,0.2017244
106.15,8.589877E-02
106.2,0.1095426
106.25,4.894414E-02
106.3,0.0809601
106.35,0.1485806
106.4,0.2833694
106.45,0.2822011
106.5,0.2136024
106.55,0.2616926
106.6,0.2856493
106.65,0.3288896
106.7,0.4594846
106.75,0.5041175
106.8,9.667637E-02
106.85,-0.213896
106.9,-0.1350063
106.95,1.751459E-03
107,0.1648011
107.05,0.3218587
107.1,0.1869521
107.15,-2.317443E-02
107.2,0.1530881
107.25,0.5120173
107.3,0.6345603
107.35,0.7309538
107.4,0.7358894
107.45,0.463274
107.5,0.3150654
107.55,0.1636981
107.6,0.207615
107.65,0.2465554
107.7,0.3470912
107.75,0.3959755
107.8,0.4414599
107.85,0.4326157
107.9,0.2491159
107.95,0.1546275
108,-3.582598E-02
108.05,-0.1457697
108.1,-0.1132284
108.15,2.033934E-03
108.2,1.133689E-02
108.25,6.396415E-03
108.3,0.1536484
108.35,0.2172858
108.4,0.3733424
108.45,0.5360289
108.5,0.4936295
108.55,0.3666554
108.6,-2.736923E-02
108.65,-2.549892E-02
108.7,3.459708E-02
108.75,0.1658477
108.8,0.2780429
108.85,0.4321542
108.9,0.523284
108.95,0.2219225
109,0.1695473
109.05,0.1390143
109.1,0.1515735
109.15,0.1500914
109.2,0.1486017
109.25,0.1383279
109.3,6.179143E-03
109.35,9.497587E-03
109.4,-1.873509E-02
109.45,-0.1144264
109.5,-3.556151E-02
109.55,0.1333438
109.6,0.2926983
109.65,0.2480962
109.7,0.3138495
109.75,0.220753
109.8,3.480376E-02
109.85,-0.0484793
109.9,4.024449E-02
109.95,0.1536967
110,0.3125721
110.05,0.8479466
110.1,0.7505961
110.15,0.4769204
110.2,0.3157565
110.25,0.2784684
110.3,0.1869346
110.35,7.970193E-02
110.4,0.2312214
110.45,0.1819235
110.5,0.5082874
110.55,0.6783865
110.6,0.6953599
110.65,0.4836887
110.7,7.106111E-02
110.75,-5.188993E-02
110.8,3.805654E-03
110.85,-2.869827E-02
110.9,-0.1275485
110.95,-6.098865E-02
111,-1.444059E-02
111.05,8.305581E-02
111.1,0.3418316
111.15,0.4928265
111.2,0.1885861
111.25,-7.444152E-02
111.3,-0.2263063
111.35,-0.304658
111.4,-0.2159825
111.45,0.2102293
111.5,0.3995278
111.55,0.3057259
111.6,8.136648E-02
111.65,1.748387E-03
111.7,0.2365791
111.75,0.6106889
111.8,0.8922981
111.85,0.6535438
111.9,0.3111545
111.95,0.0464405
112,0.5010971
112.05,1.462521
112.1,2.395927
112.15,3.752206
112.2,5.497387
112.25,8.379671
112.3,12.41361
112.35,16.98151
112.4,23.37521
112.45,29.98343
112.5,38.41898
112.55,48.19753
112.6,58.26623
112.65,69.83218
112.7,80.6453
112.75,89.84611
112.8,94.42281
112.85,97.86681
112.9,103.162
112.95,108.623
113,114.1378
113.05,111.9761
113.1,105.2519
113.15,97.55305
113.2,90.53201
113.25,82.95132
113.3,72.00499
113.35,60.98594
113.4,49.56677
113.45,42.99086
113.5,38.25254
113.55,33.38644
113.6,27.97935
113.65,21.96784
113.7,18.15669
113.75,15.26541
113.8,14.1805
113.85,11.83363
113.9,9.487792
113.95,6.848783
114,4.928784
114.05,4.52384
114.1,4.683034
114.15,5.234814
114.2,4.555171
114.25,4.084846
114.3,3.850542
114.35,4.016391
114.4,4.822968
114.45,5.363089
114.5,5.614134
114.55,4.784304
114.6,3.831378
114.65,3.413318
114.7,3.514528
114.75,3.507234
114.8,3.236703
114.85,3.607101
114.9,3.359745
114.95,3.555957
115,3.587774
115.05,2.989012
115.1,1.922207
115.15,2.077225
115.2,2.493345
115.25,3.238715
115.3,3.967417
115.35,3.98794
115.4,4.108954
115.45,4.281094
115.5,3.984003
115.55,3.34117
115.6,2.885184
115.65,2.626401
115.7,2.763309
115.75,3.406237
115.8,3.460176
115.85,3.249382
115.9,2.703492
115.95,1.88328
116,1.407368
116.05,1.321316
116.1,1.49297
116.15,1.442334
116.2,1.534162
116.25,1.185547
116.3,0.9471369
116.35,0.3876942
116.4,0.1870147
116.45,0.2500827
116.5,0.5172853
116.55,0.8425818
116.6,0.6402513
116.65,0.2642319
116.7,-4.891466E-02
116.75,-1.060334E-02
116.8,-2.755768E-02
116.85,-0.1991959
116.9,-0.373841
116.95,-0.6950991
117,-0.781774
117.05,-0.7433264
117.1,-0.5718638
117.15,-0.4283531
117.2,-0.1442862
117.25,-0.0414501
117.3,-0.2814596
117.35,-0.4628472
117.4,-0.498177
117.45,-0.3354548
117.5,-0.2370722
117.55,-0.1495794
117.6,-0.1353541
117.65,-5.984655E-02
117.7,-8.288306E-03
117.75,-0.1027241
117.8,-0.2356474
117.85,-0.4046845
117.9,-0.4508657
117.95,-0.4224531
118,-0.3454836
118.05,-0.4359075
118.1,-0.4978767
118.15,-0.23307
118.2,-9.027349E-02
118.25,-0.1513156
118.3,-0.3615598
118.35,-0.5145001
118.4,-0.5790545
118.45,-0.4372443
118.5,-0.2005075
118.55,-0.1642596
118.6,-0.292013
118.65,-0.4798036
118.7,-0.5791144
118.75,-0.722756
118.8,-0.805419
118.85,-0.5805128
118.9,-0.407236
118.95,-0.3409237
119,-0.3632613
119.05,-0.2796466
119.1,-0.2692998
119.15,-0.2626736
119.2,-0.1075156
119.25,-0.2811317
119.3,-0.3750106
119.35,-0.544235
119.4,-0.5629148
119.45,-0.710015
119.5,-0.8844123
119.55,-0.9780762
119.6,-0.9538739
119.65,-0.8736344
119.7,-0.8020903
119.75,-0.6821821
119.8,-0.6744756
119.85,-0.6283693
119.9,-0.5279847
119.95,-0.2947158
120,-0.2364933
120.05,-0.2194378
120.1,-0.1262846
120.15,-0.175247
120.2,-0.4065267
120.25,-0.5718914
120.3,-0.6596912
120.35,-0.7132735
120.4,-0.7722856
120.45,-0.7798896
120.5,-0.8559631
120.55,-0.9769666
120.6,-0.9379786
120.65,-0.8590101
120.7,-0.7195324
120.75,-0.6745864
120.8,-0.6634886
120.85,-0.7038757
120.9,-0.8451964
120.95,-0.7858775
121,-0.5726559
121.05,-0.4496575
121.1,-0.5181943
121.15,-0.6517802
121.2,-0.7965364
121.25,-0.9976938
121.3,-0.9483566
121.35,-0.8141141
121.4,-0.8187338
121.45,-0.9892308
121.5,-1.061467
121.55,-1.146522
121.6,-1.037566
121.65,-0.7827553
121.7,-0.6504795
121.75,-0.6568601
121.8,-0.7043589
121.85,-0.7111769
121.9,-0.610957
121.95,-0.5539337
122,-0.7013658
122.05,-0.9006392
122.1,-1.028937
122.15,-1.154388
122.2,-0.8541473
122.25,-0.5693012
122.3,-0.6954404
122.35,-0.9446133
122.4,-1.116162
122.45,-1.037847
122.5,-0.5976276
122.55,7.662196E-02
122.6,3.466073E-02
122.65,-0.5173177
122.7,-0.9906439
122.75,-1.100317
122.8,-0.91035
122.85,-0.7452167
122.9,-0.4457095
122.95,-0.5838197
123,-0.923694
123.05,-1.136126
123.1,-1.220784
123.15,-1.300293
123.2,-1.274109
123.25,-1.140301
123.3,-1.157488
123.35,-1.131239
123.4,-1.029786
123.45,-0.8952486
123.5,-0.8697564
123.55,-0.9745904
123.6,-1.157727
123.65,-1.137399
123.7,-1.19799
123.75,-1.343865
123.8,-1.407621
123.85,-1.501519
123.9,-1.421302
123.95,-1.212227
124,-1.036487
124.05,-1.009471
124.1,-1.206188
124.15,-1.366466
124.2,-1.560719
124.25,-1.548547
124.3,-1.364028
124.35,-1.116928
124.4,-0.9529916
124.45,-1.110422
124.5,-1.09281
124.55,-1.188912
124.6,-1.370748
124.65,-1.526617
124.7,-1.449814
124.75,-1.30619
124.8,-1.212182
124.85,-1.094039
124.9,-1.387358
124.95,-1.659588
125,-1.631524
125.05,-1.479513
125.1,-1.284027
125.15,-1.277359
125.2,-1.277359
125.25,-1.277359
125.3,-1.277359
125.35,-1.277359
125.4,-1.277359
125.45,-1.277359
125.5,-1.277359
125.55,-1.277359
125.6,-1.277359
125.65,-1.277359
125.7,-1.277359
125.75,-1.277359
125.8,-1.277359
125.85,-1.277359
125.9,-1.277359
125.95,-1.277359
126,-1.277359
126.05,-1.277359
126.1,-1.277359
126.15,-1.277359
126.2,-1.277359
126.25,-1.277359
126.3,-1.277359
126.35,-1.277359
126.4,-1.277359
126.45,-1.277359
126.5,-1.277359
126.55,-1.277359
126.6,-1.277359
126.65,-1.277359
126.7,-1.277359
126.75,-1.277359
126.8,-1.277359
126.85,-1.277359
126.9,-1.277359
126.95,-1.277359
127,-1.277359
127.05,-1.277359
127.1,-1.277359
127.15,-1.277359
127.2,-1.277359
127.25,-1.277359
127.3,-1.277359
127.35,-1.277359
127.4,-1.277359
127.45,-1.277359
127.5,-1.277359
127.55,-1.277359
127.6,-1.277359
127.65,-1.277359
127.7,-1.277359
127.75,-1.277359
127.8,-1.277359
127.85,-1.277359
127.9,-1.277359
127.95,-1.277359
128,-1.277359
128.05,-1.277359
128.1,-1.277359
128.15,-1.277359
128.2,-1.277359
128.25,-1.277359
128.3,-1.277359
128.35,-1.277359
128.4,-1.277359
128.45,-1.277359
128.5,-1.277359
128.55,-1.277359
128.6,-1.277359
128.65,-1.277359
128.7,-1.277359
128.75,-1.277359
128.8,-1.277359
128.85,-1.277359
128.9,-1.277359
128.95,-1.277359
129,-1.277359
129.05,-1.277359
129.1,-1.277359
129.15,-1.277359
129.2,-1.277359
129.25,-1.277359
129.3,-1.277359
129.35,-1.277359
129.4,-1.277359
129.45,-1.277359
129.5,-1.277359
129.55,-1.277359
129.6,-1.277359
129.65,-1.277359
129.7,-1.277359
129.75,-1.277359
129.8,-1.277359
129.85,-1.277359
129.9,-1.277359
129.95,-1.277359
130,-1.277359
130.05,-1.277359
130.1,-1.277359
130.15,-1.277359
130.2,-1.277359
130.25,-1.277359
130.3,-1.277359
130.35,-1.277359
130.4,-1.277359
130.45,-1.277359
130.5,-1.277359
130.55,-1.277359
130.6,-1.277359
130.65,-1.277359
130.7,-1.277359
130.75,-1.277359
130.8,-1.277359
130.85,-1.277359
130.9,-1.277359
130.95,-1.277359
131,-1.277359
131.05,-1.277359
131.1,-1.277359
131.15,-1.277359
131.2,-1.277359
131.25,-1.277359
131.3,-1.277359
131.35,-1.277359
131.4,-1.277359
131.45,-1.277359
131.5,-1.277359
131.55,-1.277359
131.6,-1.277359
131.65,-1.277359
131.7,-1.277359
131.75,-1.277359
131.8,-1.277359
131.85,-1.277359
131.9,-1.277359
131.95,-1.277359
132,-1.277359
132.05,-1.277359
132.1,-1.277359
132.15,-1.277359
132.2,-1.277359
132.25,-1.277359
132.3,-1.277359
132.35,-1.277359
132.4,-1.277359
132.45,-1.277359
132.5,-1.277359
132.55,-1.277359
132.6,-1.277359
132.65,-1.277359
132.7,-1.277359
132.75,-1.277359
132.8,-1.277359
132.85,-1.277359
132.9,-1.277359
132.95,-1.277359
133,-1.277359
133.05,-1.277359
133.1,-1.277359
133.15,-1.277359
133.2,-1.277359
133.25,-1.277359
133.3,-1.277359
133.35,-1.277359
133.4,-1.277359
133.45,-1.277359
133.5,-1.277359
133.55,-1.277359
133.6,-1.277359
133.65,-1.277359
133.7,-1.277359
133.75,-1.277359
133.8,-1.277359
133.85,-1.277359
133.9,-1.277359
133.95,-1.277359
134,-1.277359
134.05,-1.277359
134.1,-1.277359
134.15,-1.277359
134.2,-1.277359
134.25,-1.277359
134.3,-1.277359
134.35,-1.277359
134.4,-1.277359
134.45,-1.277359
134.5,-1.277359
134.55,-1.277359
134.6,-1.277359
134.65,-1.277359
134.7,-1.277359
134.75,-1.277359
134.8,-1.277359
134.85,-1.277359
134.9,-1.277359
134.95,-1.277359
135,-1.277359
135.05,-1.277359
135.1,-1.277359
135.15,-1.277359
135.2,-1.277359
135.25,-1.277359
135.3,-1.277359
135.35,-1.277359
135.4,-1.277359
135.45,-1.277359
135.5,-1.277359
135.55,-1.277359
135.6,-1.277359
135.65,-1.277359
135.7,-1.277359
135.75,-1.277359
135.8,-1.277359
135.85,-1.277359
135.9,-1.277359
135.95,-1.277359
136,-1.277359
136.05,-1.277359
136.1,-1.277359
136.15,-1.277359
136.2,-1.277359
136.25,-1.277359
136.3,-1.277359
136.35,-1.277359
136.4,-1.277359
136.45,-1.277359
136.5,-1.277359
136.55,-1.277359
136.6,-1.277359
136.65,-1.277359
136.7,-1.277359
136.75,-1.277359
136.8,-1.277359
136.85,-1.277359
136.9,-1.277359
136.95,-1.277359
137,-1.277359
137.05,-1.277359
137.1,-1.277359
137.15,-1.277359
137.2,-1.277359
137.25,-1.277359
137.3,-1.277359
137.35,-1.277359
137.4,-1.277359
137.45,-1.277359
137.5,-1.277359
137.55,-1.277359
137.6,-1.277359
137.65,-1.277359
137.7,-1.277359
137.75,-1.277359
137.8,-1.277359
137.85,-1.277359
137.9,-1.277359
137.95,-1.277359
138,-1.277359
 
Alignment,On
