Data File Name,2100 expert_High Sensitivity DNA Assay_DE13804795_2019-10-10_19-27-39.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2019-10-10
Date Created,"Thursday, October 10, 2019 10:27:38 AM"
Date Last Modified,"Thursday, October 10, 2019 11:09:01 AM"
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,sample 2
Number of Events,2121
 
Time,Value
98.55,0.3214779
98.6,0.4018529
98.65,0.3182051
98.7,0.2333314
98.75,0.1153424
98.8,5.714032E-02
98.85,5.698971E-03
98.9,6.837827E-02
98.95,0.2881698
99,0.3698748
99.05,0.34613
99.1,0.0879351
99.15,-3.426435E-03
99.2,1.89904E-03
99.25,0.1547284
99.3,0.3171914
99.35,0.5069824
99.4,0.4807687
99.45,0.1906153
99.5,0.0996798
99.55,5.077938E-02
99.6,0.1357111
99.65,0.2627721
99.7,0.4568205
99.75,0.3083556
99.8,0.2096816
99.85,0.343275
99.9,0.3822363
99.95,0.2941125
100,0.3232737
100.05,0.5124125
100.1,0.4395926
100.15,0.3304676
100.2,0.2044487
100.25,0.1241088
100.3,0.1885919
100.35,0.3809667
100.4,0.5064177
100.45,0.2507837
100.5,0.1253551
100.55,6.157061E-02
100.6,0.1342099
100.65,0.2324273
100.7,0.2130578
100.75,0.3491528
100.8,0.1891469
100.85,-3.359931E-02
100.9,-0.2070663
100.95,-5.101625E-02
101,0.2550324
101.05,0.3734877
101.1,0.518998
101.15,0.4534423
101.2,0.1456878
101.25,0.1486979
101.3,0.287896
101.35,0.3580219
101.4,0.3329352
101.45,0.3414251
101.5,0.1307934
101.55,-0.2135047
101.6,-0.3000637
101.65,-0.18645
101.7,3.032804E-02
101.75,0.2595706
101.8,0.4668879
101.85,0.519999
101.9,0.3781504
101.95,0.1890941
102,0.1247952
102.05,5.220442E-02
102.1,1.182221E-02
102.15,0.112894
102.2,0.1412759
102.25,0.241761
102.3,0.2279592
102.35,0.2384155
102.4,0.1947767
102.45,9.785062E-02
102.5,0.1476499
102.55,0.1992103
102.6,0.1701355
102.65,0.0993341
102.7,0.2203938
102.75,0.2154294
102.8,0.2012935
102.85,0.2214498
102.9,0.2062863
102.95,5.263332E-02
103,-4.027361E-03
103.05,9.600921E-03
103.1,-5.711667E-02
103.15,2.518114E-02
103.2,0.1801199
103.25,0.3257296
103.3,0.2386616
103.35,8.981668E-02
103.4,-6.199738E-02
103.45,-0.1029128
103.5,4.089396E-02
103.55,0.1313011
103.6,0.2873006
103.65,0.1957022
103.7,7.407112E-02
103.75,0.0122759
103.8,4.399635E-02
103.85,0.1076944
103.9,0.0803664
103.95,0.2769176
104,0.2382642
104.05,0.1961077
104.1,0.1741903
104.15,0.1553042
104.2,9.164302E-02
104.25,5.179821E-02
104.3,0.1483736
104.35,0.1051556
104.4,0.175621
104.45,0.2708474
104.5,0.3579921
104.55,0.3934885
104.6,0.3517944
104.65,0.1773637
104.7,2.810234E-02
104.75,-0.1976135
104.8,-0.324594
104.85,-0.2914019
104.9,-6.558154E-02
104.95,0.1502327
105,0.2932465
105.05,0.3758531
105.1,0.2862823
105.15,9.091121E-02
105.2,0.0997441
105.25,4.343906E-02
105.3,4.478927E-02
105.35,-1.027787E-02
105.4,-4.989253E-02
105.45,-0.0865649
105.5,-3.545743E-02
105.55,0.2135897
105.6,0.3348067
105.65,0.3522794
105.7,0.1968114
105.75,0.1064283
105.8,0.1737639
105.85,0.1671654
105.9,0.282808
105.95,0.3317033
106,0.236551
106.05,0.2356993
106.1,0.3243799
106.15,0.2717263
106.2,4.698845E-02
106.25,0.0467702
106.3,-0.1063027
106.35,-0.1278034
106.4,8.313112E-02
106.45,0.3592734
106.5,0.5255258
106.55,0.5633962
106.6,0.6477854
106.65,0.5040141
106.7,0.6036209
106.75,0.4877358
106.8,0.4007086
106.85,0.3067841
106.9,0.2284959
106.95,0.3686785
107,0.3497788
107.05,0.2405094
107.1,-1.982205E-03
107.15,0.119717
107.2,0.1795678
107.25,0.3175458
107.3,0.415299
107.35,0.2672997
107.4,0.2890695
107.45,0.3602563
107.5,0.3068004
107.55,0.2331872
107.6,0.3854021
107.65,0.4842819
107.7,0.7263623
107.75,0.7800245
107.8,0.4799218
107.85,0.2064253
107.9,0.3294511
107.95,0.4084101
108,0.4510922
108.05,0.575188
108.1,0.330449
108.15,3.201776E-02
108.2,7.494295E-02
108.25,0.2666527
108.3,0.2097528
108.35,0.3129001
108.4,0.3450118
108.45,0.2070658
108.5,0.1903215
108.55,0.3028855
108.6,0.3785551
108.65,0.5054593
108.7,0.5206524
108.75,0.4902901
108.8,0.4028593
108.85,0.282533
108.9,0.2684558
108.95,0.2755886
109,0.3643687
109.05,0.1811411
109.1,0.2224568
109.15,6.060059E-02
109.2,1.875412E-02
109.25,0.2429262
109.3,0.4248636
109.35,0.5791873
109.4,0.5133762
109.45,0.4475568
109.5,0.2192131
109.55,0.2025967
109.6,0.2838376
109.65,0.4262427
109.7,0.4434162
109.75,0.3511153
109.8,0.4021607
109.85,0.2804812
109.9,0.4084216
109.95,0.5608962
110,0.5430905
110.05,0.3634521
110.1,0.2454235
110.15,0.2396169
110.2,-8.512153E-02
110.25,-9.149298E-02
110.3,-0.1510584
110.35,-0.1529165
110.4,-5.779178E-02
110.45,-5.679252E-02
110.5,-0.1054691
110.55,-0.1561498
110.6,5.458635E-02
110.65,0.1843646
110.7,0.4600978
110.75,0.4902276
110.8,0.3765106
110.85,0.413337
110.9,0.4575479
110.95,0.3998313
111,0.3410226
111.05,0.3367121
111.1,0.1694344
111.15,0.1694584
111.2,0.2614056
111.25,0.2412718
111.3,8.528039E-02
111.35,-6.221671E-02
111.4,-8.637311E-02
111.45,2.807329E-02
111.5,9.750041E-02
111.55,-9.522632E-02
111.6,-0.2159768
111.65,-0.3768799
111.7,-0.4446561
111.75,-0.1841087
111.8,5.619888E-02
111.85,-4.547394E-02
111.9,-0.313195
111.95,-0.2400767
112,1.422198E-02
112.05,0.7076941
112.1,1.917631
112.15,3.261119
112.2,4.41333
112.25,6.261599
112.3,8.405788
112.35,10.95487
112.4,15.21012
112.45,22.57748
112.5,30.24735
112.55,37.26445
112.6,45.0368
112.65,53.65868
112.7,65.23306
112.75,75.36021
112.8,85.84435
112.85,96.07968
112.9,105.7421
112.95,113.1252
113,117.4496
113.05,116.5728
113.1,111.0456
113.15,103.4534
113.2,93.96522
113.25,84.66448
113.3,77.60049
113.35,71.44406
113.4,64.34396
113.45,56.58661
113.5,47.03609
113.55,38.29544
113.6,32.32134
113.65,26.8992
113.7,21.29678
113.75,17.47792
113.8,14.90998
113.85,13.01857
113.9,11.4604
113.95,9.483835
114,7.619025
114.05,7.153616
114.1,6.987198
114.15,5.962384
114.2,5.022302
114.25,4.109343
114.3,3.635937
114.35,3.662556
114.4,3.687239
114.45,3.441699
114.5,3.293495
114.55,3.019516
114.6,2.44022
114.65,2.294428
114.7,2.821042
114.75,3.876569
114.8,4.332093
114.85,3.881366
114.9,3.180535
114.95,2.755822
115,2.200069
115.05,1.72498
115.1,2.09761
115.15,2.550797
115.2,2.638506
115.25,2.895849
115.3,3.173138
115.35,3.213359
115.4,3.424067
115.45,3.736647
115.5,3.902953
115.55,3.52854
115.6,3.522757
115.65,3.75895
115.7,3.52244
115.75,2.663903
115.8,1.661979
115.85,1.027434
115.9,0.2978431
115.95,0.2957126
116,0.6798476
116.05,0.8372198
116.1,0.787614
116.15,0.9377692
116.2,1.145715
116.25,1.000319
116.3,0.5876024
116.35,0.162476
116.4,-5.253392E-02
116.45,0.0848195
116.5,0.2699423
116.55,0.2486076
116.6,6.515236E-03
116.65,-0.2213171
116.7,-0.3143862
116.75,-0.3184645
116.8,-5.685444E-02
116.85,0.2654879
116.9,0.4881885
116.95,0.3901154
117,-2.997559E-02
117.05,-0.5751967
117.1,-0.648414
117.15,-0.3345482
117.2,-0.1056879
117.25,-9.318355E-03
117.3,7.119403E-03
117.35,9.359873E-02
117.4,-0.1603209
117.45,-0.1971258
117.5,-0.3907494
117.55,-0.5452058
117.6,-0.5182659
117.65,-0.4503163
117.7,-0.4952157
117.75,-0.7799502
117.8,-0.6821362
117.85,-0.6827039
117.9,-0.5534451
117.95,-0.2811779
118,-0.2305681
118.05,-0.3707368
118.1,-0.5386254
118.15,-0.6602002
118.2,-0.7762406
118.25,-0.6528118
118.3,-0.2417722
118.35,4.355511E-02
118.4,-4.889455E-02
118.45,-0.367175
118.5,-0.5510421
118.55,-0.5380892
118.6,-0.4663805
118.65,-0.3978926
118.7,-0.3753672
118.75,-0.5644579
118.8,-0.7472751
118.85,-0.7497911
118.9,-0.6640007
118.95,-0.7094065
119,-0.6590061
119.05,-0.5293728
119.1,-0.6032106
119.15,-0.6358794
119.2,-0.605794
119.25,-0.5013783
119.3,-0.4077446
119.35,-0.3197541
119.4,-0.2948618
119.45,-0.3209963
119.5,-0.4702558
119.55,-0.63699
119.6,-0.6129922
119.65,-0.6610656
119.7,-0.6336963
119.75,-0.491819
119.8,-0.3975133
119.85,-0.5063207
119.9,-0.6573183
119.95,-0.7286916
120,-0.749179
120.05,-0.6064333
120.1,-0.4407053
120.15,-0.4355488
120.2,-0.8083299
120.25,-1.182537
120.3,-1.215391
120.35,-1.129382
120.4,-0.9629015
120.45,-0.7111281
120.5,-0.5583893
120.55,-0.728626
120.6,-0.9100258
120.65,-0.9297166
120.7,-1.053298
120.75,-0.9949873
120.8,-0.8000609
120.85,-0.7478204
120.9,-0.7256632
120.95,-0.7569733
121,-0.6890532
121.05,-0.6560529
121.1,-0.4999539
121.15,-0.3854729
121.2,-0.4273683
121.25,-0.5618554
121.3,-0.8584378
121.35,-0.854926
121.4,-0.8156892
121.45,-0.6591676
121.5,-0.4094294
121.55,-0.418657
121.6,-0.6065106
121.65,-0.8043412
121.7,-0.7106404
121.75,-0.8250518
121.8,-0.6761489
121.85,-0.6416092
121.9,-0.6255044
121.95,-0.6578074
122,-0.8595023
122.05,-0.9785885
122.1,-1.129429
122.15,-0.8660749
122.2,-0.6890824
122.25,-0.550045
122.3,-0.7225159
122.35,-1.109761
122.4,-1.283255
122.45,-1.225771
122.5,-1.014345
122.55,-0.7770858
122.6,-0.663591
122.65,-0.7275801
122.7,-0.8901846
122.75,-1.013552
122.8,-1.091509
122.85,-1.098739
122.9,-0.9907849
122.95,-0.880542
123,-0.8501959
123.05,-0.9516135
123.1,-1.033442
123.15,-0.9596461
123.2,-0.8793701
123.25,-0.8218144
123.3,-0.7587387
123.35,-0.882558
123.4,-1.029365
123.45,-1.108679
123.5,-1.087162
123.55,-0.9979143
123.6,-0.8278034
123.65,-0.6805874
123.7,-0.7329042
123.75,-0.9185361
123.8,-0.9631082
123.85,-0.9012173
123.9,-0.8759901
123.95,-0.8016514
124,-0.7587042
124.05,-0.8085542
124.1,-0.8469964
124.15,-1.029623
124.2,-1.1222
124.25,-1.149837
124.3,-1.093449
124.35,-1.048076
124.4,-1.095619
124.45,-1.066889
124.5,-1.142522
124.55,-0.9988564
124.6,-0.9383406
124.65,-0.9162784
124.7,-0.8862654
124.75,-0.9427856
124.8,-1.018837
124.85,-1.252653
124.9,-1.335586
124.95,-1.416757
125,-1.406928
125.05,-1.350431
125.1,-1.261399
125.15,-1.222821
125.2,-1.306072
125.25,-1.20307
125.3,-1.234797
125.35,-1.191833
125.4,-1.093503
125.45,-0.9710877
125.5,-1.046865
125.55,-1.322126
125.6,-1.325227
125.65,-1.463344
125.7,-1.334828
125.75,-1.243564
125.8,-1.158648
125.85,-1.196884
125.9,-1.196884
125.95,-1.196884
126,-1.196884
126.05,-1.196884
126.1,-1.196884
126.15,-1.196884
126.2,-1.196884
126.25,-1.196884
126.3,-1.196884
126.35,-1.196884
126.4,-1.196884
126.45,-1.196884
126.5,-1.196884
126.55,-1.196884
126.6,-1.196884
126.65,-1.196884
126.7,-1.196884
126.75,-1.196884
126.8,-1.196884
126.85,-1.196884
126.9,-1.196884
126.95,-1.196884
127,-1.196884
127.05,-1.196884
127.1,-1.196884
127.15,-1.196884
127.2,-1.196884
127.25,-1.196884
127.3,-1.196884
127.35,-1.196884
127.4,-1.196884
127.45,-1.196884
127.5,-1.196884
127.55,-1.196884
127.6,-1.196884
127.65,-1.196884
127.7,-1.196884
127.75,-1.196884
127.8,-1.196884
127.85,-1.196884
127.9,-1.196884
127.95,-1.196884
128,-1.196884
128.05,-1.196884
128.1,-1.196884
128.15,-1.196884
128.2,-1.196884
128.25,-1.196884
128.3,-1.196884
128.35,-1.196884
128.4,-1.196884
128.45,-1.196884
128.5,-1.196884
128.55,-1.196884
128.6,-1.196884
128.65,-1.196884
128.7,-1.196884
128.75,-1.196884
128.8,-1.196884
128.85,-1.196884
128.9,-1.196884
128.95,-1.196884
129,-1.196884
129.05,-1.196884
129.1,-1.196884
129.15,-1.196884
129.2,-1.196884
129.25,-1.196884
129.3,-1.196884
129.35,-1.196884
129.4,-1.196884
129.45,-1.196884
129.5,-1.196884
129.55,-1.196884
129.6,-1.196884
129.65,-1.196884
129.7,-1.196884
129.75,-1.196884
129.8,-1.196884
129.85,-1.196884
129.9,-1.196884
129.95,-1.196884
130,-1.196884
130.05,-1.196884
130.1,-1.196884
130.15,-1.196884
130.2,-1.196884
130.25,-1.196884
130.3,-1.196884
130.35,-1.196884
130.4,-1.196884
130.45,-1.196884
130.5,-1.196884
130.55,-1.196884
130.6,-1.196884
130.65,-1.196884
130.7,-1.196884
130.75,-1.196884
130.8,-1.196884
130.85,-1.196884
130.9,-1.196884
130.95,-1.196884
131,-1.196884
131.05,-1.196884
131.1,-1.196884
131.15,-1.196884
131.2,-1.196884
131.25,-1.196884
131.3,-1.196884
131.35,-1.196884
131.4,-1.196884
131.45,-1.196884
131.5,-1.196884
131.55,-1.196884
131.6,-1.196884
131.65,-1.196884
131.7,-1.196884
131.75,-1.196884
131.8,-1.196884
131.85,-1.196884
131.9,-1.196884
131.95,-1.196884
132,-1.196884
132.05,-1.196884
132.1,-1.196884
132.15,-1.196884
132.2,-1.196884
132.25,-1.196884
132.3,-1.196884
132.35,-1.196884
132.4,-1.196884
132.45,-1.196884
132.5,-1.196884
132.55,-1.196884
132.6,-1.196884
132.65,-1.196884
132.7,-1.196884
132.75,-1.196884
132.8,-1.196884
132.85,-1.196884
132.9,-1.196884
132.95,-1.196884
133,-1.196884
133.05,-1.196884
133.1,-1.196884
133.15,-1.196884
133.2,-1.196884
133.25,-1.196884
133.3,-1.196884
133.35,-1.196884
133.4,-1.196884
133.45,-1.196884
133.5,-1.196884
133.55,-1.196884
133.6,-1.196884
133.65,-1.196884
133.7,-1.196884
133.75,-1.196884
133.8,-1.196884
133.85,-1.196884
133.9,-1.196884
133.95,-1.196884
134,-1.196884
134.05,-1.196884
134.1,-1.196884
134.15,-1.196884
134.2,-1.196884
134.25,-1.196884
134.3,-1.196884
134.35,-1.196884
134.4,-1.196884
134.45,-1.196884
134.5,-1.196884
134.55,-1.196884
134.6,-1.196884
134.65,-1.196884
134.7,-1.196884
134.75,-1.196884
134.8,-1.196884
134.85,-1.196884
134.9,-1.196884
134.95,-1.196884
135,-1.196884
135.05,-1.196884
135.1,-1.196884
135.15,-1.196884
135.2,-1.196884
135.25,-1.196884
135.3,-1.196884
135.35,-1.196884
135.4,-1.196884
135.45,-1.196884
135.5,-1.196884
135.55,-1.196884
135.6,-1.196884
135.65,-1.196884
135.7,-1.196884
135.75,-1.196884
135.8,-1.196884
135.85,-1.196884
135.9,-1.196884
135.95,-1.196884
136,-1.196884
136.05,-1.196884
136.1,-1.196884
136.15,-1.196884
136.2,-1.196884
136.25,-1.196884
136.3,-1.196884
136.35,-1.196884
136.4,-1.196884
136.45,-1.196884
136.5,-1.196884
136.55,-1.196884
136.6,-1.196884
136.65,-1.196884
136.7,-1.196884
136.75,-1.196884
136.8,-1.196884
136.85,-1.196884
136.9,-1.196884
136.95,-1.196884
137,-1.196884
137.05,-1.196884
137.1,-1.196884
137.15,-1.196884
137.2,-1.196884
137.25,-1.196884
137.3,-1.196884
137.35,-1.196884
137.4,-1.196884
137.45,-1.196884
137.5,-1.196884
137.55,-1.196884
137.6,-1.196884
137.65,-1.196884
137.7,-1.196884
137.75,-1.196884
137.8,-1.196884
137.85,-1.196884
137.9,-1.196884
137.95,-1.196884
138,-1.196884
 
Alignment,On
